2/11/2022	12:21:50 PM	76.12620	76.28302	76.53751	76.52882
2/11/2022	12:21:51 PM	76.12586	76.28290	76.53757	76.52849
2/11/2022	12:21:52 PM	76.12621	76.28309	76.53749	76.52860
2/11/2022	12:21:53 PM	76.12621	76.28320	76.53774	76.52854
2/11/2022	12:21:55 PM	76.12613	76.28310	76.53756	76.52859
2/11/2022	12:21:56 PM	76.12659	76.28319	76.53778	76.52880
2/11/2022	12:21:57 PM	76.12642	76.28351	76.53766	76.52875
2/11/2022	12:21:58 PM	76.12640	76.28317	76.53780	76.52863
2/11/2022	12:21:59 PM	76.12634	76.28335	76.53763	76.52865
2/11/2022	12:22:01 PM	76.12653	76.28345	76.53768	76.52857
2/11/2022	12:22:02 PM	76.12646	76.28323	76.53739	76.52824
2/11/2022	12:22:03 PM	76.12638	76.28293	76.53750	76.52829
2/11/2022	12:22:04 PM	76.12607	76.28285	76.53766	76.52857
2/11/2022	12:22:05 PM	76.12654	76.28329	76.53753	76.52849
2/11/2022	12:22:07 PM	76.12695	76.28399	76.53826	76.52893
2/11/2022	12:22:08 PM	76.12707	76.28349	76.53790	76.52879
2/11/2022	12:22:09 PM	76.12701	76.28364	76.53785	76.52935
2/11/2022	12:22:10 PM	76.12751	76.28389	76.53868	76.52951
2/11/2022	12:22:11 PM	76.12749	76.28367	76.53757	76.52861
2/11/2022	12:22:13 PM	76.12707	76.28350	76.53808	76.52898
2/11/2022	12:22:14 PM	76.12741	76.28384	76.53811	76.52909
2/11/2022	12:22:15 PM	76.12743	76.28358	76.53820	76.52909
2/11/2022	12:22:16 PM	76.12710	76.28394	76.53840	76.52931
2/11/2022	12:22:17 PM	76.12788	76.28399	76.53804	76.52905
2/11/2022	12:22:19 PM	76.12715	76.28401	76.53805	76.52874
2/11/2022	12:22:20 PM	76.12754	76.28435	76.53819	76.52896
2/11/2022	12:22:21 PM	76.12729	76.28350	76.53770	76.52874
2/11/2022	12:22:22 PM	76.12682	76.28349	76.53834	76.52926
2/11/2022	12:22:23 PM	76.12773	76.28397	76.53781	76.52919
